x, y, v
-0.666667, -0.06, 9.6477e-36
-0.66, -0.06, 2.23365e-34
-0.653333, -0.06, 4.71018e-33
-0.646667, -0.06, 9.06377e-32
-0.64, -0.06, 1.59455e-30
-0.633333, -0.06, 2.56936e-29
-0.626667, -0.06, 3.79895e-28
-0.62, -0.06, 5.16338e-27
-0.613333, -0.06, 6.46268e-26
-0.606667, -0.06, 7.46217e-25
-0.6, -0.06, 7.9625e-24
-0.593333, -0.06, 7.86529e-23
-0.586667, -0.06, 7.20446e-22
-0.58, -0.06, 6.12973e-21
-0.573333, -0.06, 4.85243e-20
-0.566667, -0.06, 3.57989e-19
-0.56, -0.06, 2.46536e-18
-0.553333, -0.06, 1.58741e-17
-0.546667, -0.06, 9.57165e-17
-0.54, -0.06, 5.4132e-16
-0.533333, -0.06, 2.87584e-15
-0.526667, -0.06, 1.43742e-14
-0.52, -0.06, 6.7697e-14
-0.513333, -0.06, 3.00862e-13
-0.506667, -0.06, 1.26363e-12
-0.5, -0.06, 5.02291e-12
-0.493333, -0.06, 1.89235e-11
-0.486667, -0.06, 6.76657e-11
-0.48, -0.06, 2.29967e-10
-0.473333, -0.06, 7.4386e-10
-0.466667, -0.06, 2.29316e-09
-0.46, -0.06, 6.74648e-09
-0.453333, -0.06, 1.89667e-08
-0.446667, -0.06, 5.10207e-08
-0.44, -0.06, 1.3149e-07
-0.433333, -0.06, 3.25076e-07
-0.426667, -0.06, 7.71897e-07
-0.42, -0.06, 1.76258e-06
-0.413333, -0.06, 3.87504e-06
-0.406667, -0.06, 8.21217e-06
-0.4, -0.06, 1.67958e-05
-0.393333, -0.06, 3.31896e-05
-0.386667, -0.06, 6.34387e-05
-0.38, -0.06, 0.000117419
-0.373333, -0.06, 0.000210683
-0.366667, -0.06, 0.000366852
-0.36, -0.06, 0.000620557
-0.353333, -0.06, 0.00102082
-0.346667, -0.06, 0.00163471
-0.34, -0.06, 0.00255082
-0.333333, -0.06, 0.00388236
-0.326667, -0.06, 0.00576905
-0.32, -0.06, 0.00837746
-0.313333, -0.06, 0.0118992
-0.306667, -0.06, 0.0165468
-0.3, -0.06, 0.0225464
-0.293333, -0.06, 0.0301285
-0.286667, -0.06, 0.0395155
-0.28, -0.06, 0.0509075
-0.273333, -0.06, 0.0644658
-0.266667, -0.06, 0.0802941
-0.26, -0.06, 0.0984182
-0.253333, -0.06, 0.118763
-0.246667, -0.06, 0.141125
-0.24, -0.06, 0.165154
-0.233333, -0.06, 0.190324
-0.226667, -0.06, 0.215927
-0.22, -0.06, 0.241073
-0.213333, -0.06, 0.264716
-0.206667, -0.06, 0.285705
-0.2, -0.06, 0.302853
-0.193333, -0.06, 0.315033
-0.186667, -0.06, 0.321278
-0.18, -0.06, 0.320872
-0.173333, -0.06, 0.313422
-0.166667, -0.06, 0.298909
-0.16, -0.06, 0.277685
-0.153333, -0.06, 0.25045
-0.146667, -0.06, 0.218184
-0.14, -0.06, 0.182066
-0.133333, -0.06, 0.143375
-0.126667, -0.06, 0.103402
-0.12, -0.06, 0.0633625
-0.113333, -0.06, 0.0243342
-0.106667, -0.06, -0.0127893
-0.1, -0.06, -0.0473201
-0.0933333, -0.06, -0.0787807
-0.0866667, -0.06, -0.106892
-0.08, -0.06, -0.131552
-0.0733333, -0.06, -0.152803
-0.0666667, -0.06, -0.170804
-0.06, -0.06, -0.185795
-0.0533333, -0.06, -0.198067
-0.0466667, -0.06, -0.207937
-0.04, -0.06, -0.215727
-0.0333333, -0.06, -0.221741
-0.0266667, -0.06, -0.226256
-0.02, -0.06, -0.22951
-0.0133333, -0.06, -0.231693
-0.00666667, -0.06, -0.232947
6.41848e-17, -0.06, -0.233355
0.00666667, -0.06, -0.232947
0.0133333, -0.06, -0.231693
0.02, -0.06, -0.22951
0.0266667, -0.06, -0.226256
0.0333333, -0.06, -0.221741
0.04, -0.06, -0.215727
0.0466667, -0.06, -0.207937
0.0533333, -0.06, -0.198067
0.06, -0.06, -0.185795
0.0666667, -0.06, -0.170804
0.0733333, -0.06, -0.152803
0.08, -0.06, -0.131552
0.0866667, -0.06, -0.106892
0.0933333, -0.06, -0.0787807
0.1, -0.06, -0.0473201
0.106667, -0.06, -0.0127893
0.113333, -0.06, 0.0243342
0.12, -0.06, 0.0633625
0.126667, -0.06, 0.103402
0.133333, -0.06, 0.143375
0.14, -0.06, 0.182066
0.146667, -0.06, 0.218184
0.153333, -0.06, 0.25045
0.16, -0.06, 0.277685
0.166667, -0.06, 0.298909
0.173333, -0.06, 0.313422
0.18, -0.06, 0.320872
0.186667, -0.06, 0.321278
0.193333, -0.06, 0.315033
0.2, -0.06, 0.302853
0.206667, -0.06, 0.285705
0.213333, -0.06, 0.264716
0.22, -0.06, 0.241073
0.226667, -0.06, 0.215927
0.233333, -0.06, 0.190324
0.24, -0.06, 0.165154
0.246667, -0.06, 0.141125
0.253333, -0.06, 0.118763
0.26, -0.06, 0.0984182
0.266667, -0.06, 0.0802941
0.273333, -0.06, 0.0644658
0.28, -0.06, 0.0509075
0.286667, -0.06, 0.0395155
0.293333, -0.06, 0.0301285
0.3, -0.06, 0.0225464
0.306667, -0.06, 0.0165468
0.313333, -0.06, 0.0118992
0.32, -0.06, 0.00837746
0.326667, -0.06, 0.00576905
0.333333, -0.06, 0.00388236
0.34, -0.06, 0.00255082
0.346667, -0.06, 0.00163471
0.353333, -0.06, 0.00102082
0.36, -0.06, 0.000620557
0.366667, -0.06, 0.000366852
0.373333, -0.06, 0.000210683
0.38, -0.06, 0.000117419
0.386667, -0.06, 6.34387e-05
0.393333, -0.06, 3.31896e-05
0.4, -0.06, 1.67958e-05
0.406667, -0.06, 8.21217e-06
0.413333, -0.06, 3.87504e-06
0.42, -0.06, 1.76258e-06
0.426667, -0.06, 7.71897e-07
0.433333, -0.06, 3.25076e-07
0.44, -0.06, 1.3149e-07
0.446667, -0.06, 5.10207e-08
0.453333, -0.06, 1.89667e-08
0.46, -0.06, 6.74648e-09
0.466667, -0.06, 2.29316e-09
0.473333, -0.06, 7.4386e-10
0.48, -0.06, 2.29967e-10
0.486667, -0.06, 6.76657e-11
0.493333, -0.06, 1.89235e-11
0.5, -0.06, 5.02291e-12
0.506667, -0.06, 1.26363e-12
0.513333, -0.06, 3.00862e-13
0.52, -0.06, 6.7697e-14
0.526667, -0.06, 1.43742e-14
0.533333, -0.06, 2.87584e-15
0.54, -0.06, 5.4132e-16
0.546667, -0.06, 9.57165e-17
0.553333, -0.06, 1.58741e-17
0.56, -0.06, 2.46536e-18
0.566667, -0.06, 3.57989e-19
0.573333, -0.06, 4.85243e-20
0.58, -0.06, 6.12973e-21
0.586667, -0.06, 7.20446e-22
0.593333, -0.06, 7.86529e-23
0.6, -0.06, 7.9625e-24
0.606667, -0.06, 7.46217e-25
0.613333, -0.06, 6.46268e-26
0.62, -0.06, 5.16338e-27
0.626667, -0.06, 3.79895e-28
0.633333, -0.06, 2.56936e-29
0.64, -0.06, 1.59455e-30
0.646667, -0.06, 9.06377e-32
0.653333, -0.06, 4.71018e-33
0.66, -0.06, 2.23365e-34
0.666667, -0.06, 9.6477e-36
0.673333, -0.06, 3.78824e-37
0.68, -0.06, 1.34965e-38
0.686667, -0.06, 4.35444e-40
0.693333, -0.06, 1.26975e-41
0.7, -0.06, 3.33975e-43
0.706667, -0.06, 7.90778e-45
0.713333, -0.06, 1.68212e-46
0.72, -0.06, 3.20802e-48
0.726667, -0.06, 5.47387e-50
0.733333, -0.06, 8.33919e-52
0.74, -0.06, 1.13191e-53
0.746667, -0.06, 1.36593e-55
0.753333, -0.06, 1.46232e-57
0.76, -0.06, 1.38584e-59
0.766667, -0.06, 1.16007e-61
0.773333, -0.06, 8.55834e-64
0.78, -0.06, 5.55213e-66
0.786667, -0.06, 3.16017e-68
0.793333, -0.06, 1.57451e-70
0.8, -0.06, 6.85112e-73
0.806667, -0.06, 2.59742e-75
0.813333, -0.06, 8.55969e-78
0.82, -0.06, 2.44608e-80
0.826667, -0.06, 6.04681e-83
0.833333, -0.06, 1.28991e-85
0.84, -0.06, 2.36859e-88
0.846667, -0.06, 3.73441e-91
0.853333, -0.06, 5.04246e-94
0.86, -0.06, 5.81597e-97
0.866667, -0.06, 5.71493e-100
0.873333, -0.06, 4.77128e-103
0.88, -0.06, 3.37518e-106
0.886667, -0.06, 2.01729e-109
0.893333, -0.06, 1.01575e-112
0.9, -0.06, 4.29584e-116
0.906667, -0.06, 1.52123e-119
0.913333, -0.06, 4.49578e-123
0.92, -0.06, 1.10504e-126
0.926667, -0.06, 2.25061e-130
0.933333, -0.06, 3.78274e-134
0.94, -0.06, 5.22308e-138
0.946667, -0.06, 5.89355e-142
0.953333, -0.06, 5.40005e-146
0.96, -0.06, 3.98517e-150
0.966667, -0.06, 2.34209e-154
0.973333, -0.06, 1.07709e-158
0.98, -0.06, 3.75538e-163
0.986667, -0.06, 9.2346e-168
0.993333, -0.06, 1.22758e-172
1, -0.06, 0

-1, -0.0533333, 0
-0.993333, -0.0533333, 2.40502e-172
-0.986667, -0.0533333, 1.7196e-167
-0.98, -0.0533333, 6.85705e-163
-0.973333, -0.0533333, 1.94061e-158
-0.966667, -0.0533333, 4.17365e-154
-0.96, -0.0533333, 7.03211e-150
-0.953333, -0.0533333, 9.44179e-146
-0.946667, -0.0533333, 1.0215e-141
-0.94, -0.0533333, 8.97684e-138
-0.933333, -0.0533333, 6.44816e-134
-0.926667, -0.0533333, 3.80574e-130
-0.92, -0.0533333, 1.85392e-126
-0.913333, -0.0533333, 7.48419e-123
-0.906667, -0.0533333, 2.51309e-119
-0.9, -0.0533333, 7.04335e-116
-0.893333, -0.0533333, 1.65301e-112
-0.886667, -0.0533333, 3.25872e-109
-0.88, -0.0533333, 5.41255e-106
-0.873333, -0.0533333, 7.59622e-103
-0.866667, -0.0533333, 9.03362e-100
-0.86, -0.0533333, 9.12834e-97
-0.853333, -0.0533333, 7.85886e-94
-0.846667, -0.0533333, 5.77982e-91
-0.84, -0.0533333, 3.64071e-88
-0.833333, -0.0533333, 1.96918e-85
-0.826667, -0.0533333, 9.16875e-83
-0.82, -0.0533333, 3.68415e-80
-0.813333, -0.0533333, 1.28066e-77
-0.806667, -0.0533333, 3.86058e-75
-0.8, -0.0533333, 1.01166e-72
-0.793333, -0.0533333, 2.30995e-70
-0.786667, -0.0533333, 4.60658e-68
-0.78, -0.0533333, 8.042e-66
-0.773333, -0.0533333, 1.23184e-63
-0.766667, -0.0533333, 1.65933e-61
-0.76, -0.0533333, 1.97003e-59
-0.753333, -0.0533333, 2.06604e-57
-0.746667, -0.0533333, 1.91814e-55
-0.74, -0.0533333, 1.57996e-53
-0.733333, -0.0533333, 1.15709e-51
-0.726667, -0.0533333, 7.55039e-50
-0.72, -0.0533333, 4.39914e-48
-0.713333, -0.0533333, 2.29334e-46
-0.706667, -0.0533333, 1.07194e-44
-0.7, -0.0533333, 4.50149e-43
-0.693333, -0.0533333, 1.70181e-41
-0.686667, -0.0533333, 5.80365e-40
-0.68, -0.0533333, 1.78892e-38
-0.673333, -0.0533333, 4.99377e-37
-0.666667, -0.0533333, 1.26492e-35
-0.66, -0.0533333, 2.91289e-34
-0.653333, -0.0533333, 6.10999e-33
-0.646667, -0.0533333, 1.16958e-31
-0.64, -0.0533333, 2.04692e-30
-0.633333, -0.0533333, 3.28137e-29
-0.626667, -0.0533333, 4.82705e-28
-0.62, -0.0533333, 6.52778e-27
-0.613333, -0.0533333, 8.12982e-26
-0.606667, -0.0533333, 9.34101e-25
-0.6, -0.0533333, 9.91887e-24
-0.593333, -0.0533333, 9.75067e-23
-0.586667, -0.0533333, 8.88898e-22
-0.58, -0.0533333, 7.52743e-21
-0.573333, -0.0533333, 5.9312e-20
-0.566667, -0.0533333, 4.35567e-19
-0.56, -0.0533333, 2.98601e-18
-0.553333, -0.0533333, 1.91403e-17
-0.546667, -0.0533333, 1.14899e-16
-0.54, -0.0533333, 6.46965e-16
-0.533333, -0.0533333, 3.42224e-15
-0.526667, -0.0533333, 1.70323e-14
-0.52, -0.0533333, 7.98775e-14
-0.513333, -0.0533333, 3.53518e-13
-0.506667, -0.0533333, 1.47869e-12
-0.5, -0.0533333, 5.85396e-12
-0.493333, -0.0533333, 2.19662e-11
-0.486667, -0.0533333, 7.82358e-11
-0.48, -0.0533333, 2.64856e-10
-0.473333, -0.0533333, 8.53426e-10
-0.466667, -0.0533333, 2.62097e-09
-0.46, -0.0533333, 7.68215e-09
-0.453333, -0.0533333, 2.15178e-08
-0.446667, -0.0533333, 5.76735e-08
-0.44, -0.0533333, 1.48106e-07
-0.433333, -0.0533333, 3.64866e-07
-0.426667, -0.0533333, 8.63379e-07
-0.42, -0.0533333, 1.96475e-06
-0.413333, -0.0533333, 4.30504e-06
-0.406667, -0.0533333, 9.09333e-06
-0.4, -0.0533333, 1.85376e-05
-0.393333, -0.0533333, 3.65146e-05
-0.386667, -0.0533333, 6.95749e-05
-0.38, -0.0533333, 0.000128379
-0.373333, -0.0533333, 0.00022965
-0.366667, -0.0533333, 0.000398687
-0.36, -0.0533333, 0.000672437
-0.353333, -0.0533333, 0.00110299
-0.346667, -0.0533333, 0.00176131
-0.34, -0.0533333, 0.00274078
-0.333333, -0.0533333, 0.00416017
-0.326667, -0.0533333, 0.00616545
-0.32, -0.0533333, 0.00892977
-0.313333, -0.0533333, 0.0126514
-0.306667, -0.0533333, 0.0175488
-0.3, -0.0533333, 0.0238532
-0.293333, -0.0533333, 0.0317984
-0.286667, -0.0533333, 0.0416076
-0.28, -0.0533333, 0.0534786
-0.273333, -0.0533333, 0.0675665
-0.266667, -0.0533333, 0.0839642
-0.26, -0.0533333, 0.10268
-0.253333, -0.0533333, 0.123614
-0.246667, -0.0533333, 0.146531
-0.24, -0.0533333, 0.171037
-0.233333, -0.0533333, 0.196555
-0.226667, -0.0533333, 0.222318
-0.22, -0.0533333, 0.247376
-0.213333, -0.0533333, 0.270623
-0.206667, -0.0533333, 0.29086
-0.2, -0.0533333, 0.306872
-0.193333, -0.0533333, 0.317528
-0.186667, -0.0533333, 0.321885
-0.18, -0.0533333, 0.319283
-0.173333, -0.0533333, 0.309417
-0.166667, -0.0533333, 0.29237
-0.16, -0.0533333, 0.268611
-0.153333, -0.0533333, 0.238957
-0.146667, -0.0533333, 0.204494
-0.14, -0.0533333, 0.166488
-0.133333, -0.0533333, 0.126285
-0.126667, -0.0533333, 0.0852132
-0.12, -0.0533333, 0.0444984
-0.113333, -0.0533333, 0.00520492
-0.106667, -0.0533333, -0.0318061
-0.1, -0.0533333, -0.0658946
-0.0933333, -0.0533333, -0.0966397
-0.0866667, -0.0533333, -0.123824
-0.08, -0.0533333, -0.147405
-0.0733333, -0.0533333, -0.167487
-0.0666667, -0.0533333, -0.184278
-0.06, -0.0533333, -0.198067
-0.0533333, -0.0533333, -0.209183
-0.0466667, -0.0533333, -0.217976
-0.04, -0.0533333, -0.224792
-0.0333333, -0.0533333, -0.229956
-0.0266667, -0.0533333, -0.233759
-0.02, -0.0533333, -0.23645
-0.0133333, -0.0533333, -0.238227
-0.00666667, -0.0533333, -0.239235
6.41848e-17, -0.0533333, -0.239561
0.00666667, -0.0533333, -0.239235
0.0133333, -0.0533333, -0.238227
0.02, -0.0533333, -0.23645
0.0266667, -0.0533333, -0.233759
0.0333333, -0.0533333, -0.229956
0.04, -0.0533333, -0.224792
0.0466667, -0.0533333, -0.217976
0.0533333, -0.0533333, -0.209183
0.06, -0.0533333, -0.198067
0.0666667, -0.0533333, -0.184278
0.0733333, -0.0533333, -0.167487
0.08, -0.0533333, -0.147405
0.0866667, -0.0533333, -0.123824
0.0933333, -0.0533333, -0.0966397
0.1, -0.0533333, -0.0658946
0.106667, -0.0533333, -0.0318061
0.113333, -0.0533333, 0.00520492
0.12, -0.0533333, 0.0444984
0.126667, -0.0533333, 0.0852132
0.133333, -0.0533333, 0.126285
0.14, -0.0533333, 0.166488
0.146667, -0.0533333, 0.204494
0.153333, -0.0533333, 0.238957
0.16, -0.0533333, 0.268611
0.166667, -0.0533333, 0.29237
0.173333, -0.0533333, 0.309417
0.18, -0.0533333, 0.319283
0.186667, -0.0533333, 0.321885
0.193333, -0.0533333, 0.317528
0.2, -0.0533333, 0.306872
0.206667, -0.0533333, 0.29086
0.213333, -0.0533333, 0.270623
0.22, -0.0533333, 0.247376
0.226667, -0.0533333, 0.222318
0.233333, -0.0533333, 0.196555
0.24, -0.0533333, 0.171037
0.246667, -0.0533333, 0.146531
0.253333, -0.0533333, 0.123614
0.26, -0.0533333, 0.10268
0.266667, -0.0533333, 0.0839642
0.273333, -0.0533333, 0.0675665
0.28, -0.0533333, 0.0534786
0.286667, -0.0533333, 0.0416076
0.293333, -0.0533333, 0.0317984
0.3, -0.0533333, 0.0238532
0.306667, -0.0533333, 0.0175488
0.313333, -0.0533333, 0.0126514
0.32, -0.0533333, 0.00892977
0.326667, -0.0533333, 0.00616545
0.333333, -0.0533333, 0.00416017
0.34, -0.0533333, 0.00274078
0.346667, -0.0533333, 0.00176131
0.353333, -0.0533333, 0.00110299
0.36, -0.0533333, 0.000672437
0.366667, -0.0533333, 0.000398687
0.373333, -0.0533333, 0.00022965
0.38, -0.0533333, 0.000128379
0.386667, -0.0533333, 6.95749e-05
0.393333, -0.0533333, 3.65146e-05
0.4, -0.0533333, 1.85376e-05
0.406667, -0.0533333, 9.09333e-06
0.413333, -0.0533333, 4.30504e-06
0.42, -0.0533333, 1.96475e-06
0.426667, -0.0533333, 8.63379e-07
0.433333, -0.0533333, 3.64866e-07
0.44, -0.0533333, 1.48106e-07
0.446667, -0.0533333, 5.76735e-08
0.453333, -0.0533333, 2.15178e-08
0.46, -0.0533333, 7.68215e-09
0.466667, -0.0533333, 2.62097e-09
0.473333, -0.0533333, 8.53426e-10
0.48, -0.0533333, 2.64856e-10
0.486667, -0.0533333, 7.82358e-11
0.493333, -0.0533333, 2.19662e-11
0.5, -0.0533333, 5.85396e-12
0.506667, -0.0533333, 1.47869e-12
0.513333, -0.0533333, 3.53518e-13
0.52, -0.0533333, 7.98775e-14
0.526667, -0.0533333, 1.70323e-14
0.533333, -0.0533333, 3.42224e-15
0.54, -0.0533333, 6.46965e-16
0.546667, -0.0533333, 1.14899e-16
0.553333, -0.0533333, 1.91403e-17
0.56, -0.0533333, 2.98601e-18
0.566667, -0.0533333, 4.35567e-19
0.573333, -0.0533333, 5.9312e-20
0.58, -0.0533333, 7.52743e-21
0.586667, -0.0533333, 8.88898e-22
0.593333, -0.0533333, 9.75067e-23
0.6, -0.0533333, 9.91887e-24
0.606667, -0.0533333, 9.34101e-25
0.613333, -0.0533333, 8.12982e-26
0.62, -0.0533333, 6.52778e-27
0.626667, -0.0533333, 4.82705e-28
0.633333, -0.0533333, 3.28137e-29
0.64, -0.0533333, 2.04692e-30
0.646667, -0.0533333, 1.16958e-31
0.653333, -0.0533333, 6.10999e-33
0.66, -0.0533333, 2.91289e-34
0.666667, -0.0533333, 1.26492e-35
0.673333, -0.0533333, 4.99377e-37
0.68, -0.0533333, 1.78892e-38
0.686667, -0.0533333, 5.80365e-40
0.693333, -0.0533333, 1.70181e-41
0.7, -0.0533333, 4.50149e-43
0.706667, -0.0533333, 1.07194e-44
0.713333, -0.0533333, 2.29334e-46
0.72, -0.0533333, 4.39914e-48
0.726667, -0.0533333, 7.55039e-50
0.733333, -0.0533333, 1.15709e-51
0.74, -0.0533333, 1.57996e-53
0.746667, -0.0533333, 1.91814e-55
0.753333, -0.0533333, 2.06604e-57
0.76, -0.0533333, 1.97003e-59
0.766667, -0.0533333, 1.65933e-61
0.773333, -0.0533333, 1.23184e-63
0.78, -0.0533333, 8.042e-66
0.786667, -0.0533333, 4.60658e-68
0.793333, -0.0533333, 2.30995e-70
0.8, -0.0533333, 1.01166e-72
0.806667, -0.0533333, 3.86058e-75
0.813333, -0.0533333, 1.28066e-77
0.82, -0.0533333, 3.68415e-80
0.826667, -0.0533333, 9.16875e-83
0.833333, -0.0533333, 1.96918e-85
0.84, -0.0533333, 3.64071e-88
0.846667, -0.0533333, 5.77982e-91
0.853333, -0.0533333, 7.85886e-94
0.86, -0.0533333, 9.12834e-97
0.866667, -0.0533333, 9.03362e-100
0.873333, -0.0533333, 7.59622e-103
0.88, -0.0533333, 5.41255e-106
0.886667, -0.0533333, 3.25872e-109
0.893333, -0.0533333, 1.65301e-112
0.9, -0.0533333, 7.04335e-116
0.906667, -0.0533333, 2.51309e-119
0.913333, -0.0533333, 7.48419e-123
0.92, -0.0533333, 1.85392e-126
0.926667, -0.0533333, 3.80574e-130
0.933333, -0.0533333, 6.44816e-134
0.94, -0.0533333, 8.97684e-138
0.946667, -0.0533333, 1.0215e-141
0.953333, -0.0533333, 9.44179e-146
0.96, -0.0533333, 7.03211e-150
0.966667, -0.0533333, 4.17365e-154
0.973333, -0.0533333, 1.94061e-158
0.98, -0.0533333, 6.85705e-163
0.986667, -0.0533333, 1.7196e-167
0.993333, -0.0533333, 2.40502e-172
1, -0.0533333, 0

-1, -0.0466667, 0
-0.993333, -0.0466667, 4.33238e-172
-0.986667, -0.0466667, 2.97261e-167
-0.98, -0.0466667, 1.16557e-162
-0.973333, -0.0466667, 3.26058e-158
-0.966667, -0.0466667, 6.9453e-154
-0.96, -0.0466667, 1.16013e-149
-0.953333, -0.0466667, 1.54516e-145
-0.946667, -0.0466667, 1.65887e-141
-0.94, -0.0466667, 1.447e-137
-0.933333, -0.0466667, 1.0319e-133
-0.926667, -0.0466667, 6.04732e-130
-0.92, -0.0466667, 2.92545e-126
-0.913333, -0.0466667, 1.17293e-122
-0.906667, -0.0466667, 3.91203e-119
-0.9, -0.0466667, 1.08912e-115
-0.893333, -0.0466667, 2.53928e-112
-0.886667, -0.0466667, 4.9734e-109
-0.88, -0.0466667, 8.20743e-106
-0.873333, -0.0466667, 1.14454e-102
-0.866667, -0.0466667, 1.35254e-99
-0.86, -0.0466667, 1.35819e-96
-0.853333, -0.0466667, 1.16208e-93
-0.846667, -0.0466667, 8.49421e-91
-0.84, -0.0466667, 5.31803e-88
-0.833333, -0.0466667, 2.85911e-85
-0.826667, -0.0466667, 1.3233e-82
-0.82, -0.0466667, 5.28582e-80
-0.813333, -0.0466667, 1.82666e-77
-0.806667, -0.0466667, 5.47456e-75
-0.8, -0.0466667, 1.42634e-72
-0.793333, -0.0466667, 3.23825e-70
-0.786667, -0.0466667, 6.42134e-68
-0.78, -0.0466667, 1.11474e-65
-0.773333, -0.0466667, 1.69803e-63
-0.766667, -0.0466667, 2.27473e-61
-0.76, -0.0466667, 2.68594e-59
-0.753333, -0.0466667, 2.80162e-57
-0.746667, -0.0466667, 2.58715e-55
-0.74, -0.0466667, 2.11971e-53
-0.733333, -0.0466667, 1.54423e-51
-0.726667, -0.0466667, 1.00241e-49
-0.72, -0.0466667, 5.81032e-48
-0.713333, -0.0466667, 3.01354e-46
-0.706667, -0.0466667, 1.40144e-44
-0.7, -0.0466667, 5.85572e-43
-0.693333, -0.0466667, 2.2028e-41
-0.686667, -0.0466667, 7.47525e-40
-0.68, -0.0466667, 2.29296e-38
-0.673333, -0.0466667, 6.36998e-37
-0.666667, -0.0466667, 1.60581e-35
-0.66, -0.0466667, 3.68046e-34
-0.653333, -0.0466667, 7.68395e-33
-0.646667, -0.0466667, 1.46407e-31
-0.64, -0.0466667, 2.55059e-30
-0.633333, -0.0466667, 4.07026e-29
-0.626667, -0.0466667, 5.96071e-28
-0.62, -0.0466667, 8.02513e-27
-0.613333, -0.0466667, 9.95081e-26
-0.606667, -0.0466667, 1.13837e-24
-0.6, -0.0466667, 1.20361e-23
-0.593333, -0.0466667, 1.17818e-22
-0.586667, -0.0466667, 1.06955e-21
-0.58, -0.0466667, 9.01971e-21
-0.573333, -0.0466667, 7.0779e-20
-0.566667, -0.0466667, 5.17671e-19
-0.56, -0.0466667, 3.53465e-18
-0.553333, -0.0466667, 2.25674e-17
-0.546667, -0.0466667, 1.34943e-16
-0.54, -0.0466667, 7.56892e-16
-0.533333, -0.0466667, 3.98845e-15
-0.526667, -0.0466667, 1.97755e-14
-0.52, -0.0466667, 9.23976e-14
-0.513333, -0.0466667, 4.07428e-13
-0.506667, -0.0466667, 1.69801e-12
-0.5, -0.0466667, 6.69817e-12
-0.493333, -0.0466667, 2.50453e-11
-0.486667, -0.0466667, 8.88919e-11
-0.48, -0.0466667, 2.99897e-10
-0.473333, -0.0466667, 9.63063e-10
-0.466667, -0.0466667, 2.94781e-09
-0.46, -0.0466667, 8.61167e-09
-0.453333, -0.0466667, 2.40432e-08
-0.446667, -0.0466667, 6.4236e-08
-0.44, -0.0466667, 1.64439e-07
-0.433333, -0.0466667, 4.03847e-07
-0.426667, -0.0466667, 9.527e-07
-0.42, -0.0466667, 2.1615e-06
-0.413333, -0.0466667, 4.72211e-06
-0.406667, -0.0466667, 9.94524e-06
-0.4, -0.0466667, 2.02162e-05
-0.393333, -0.0466667, 3.97088e-05
-0.386667, -0.0466667, 7.54516e-05
-0.38, -0.0466667, 0.000138844
-0.373333, -0.0466667, 0.000247705
-0.366667, -0.0466667, 0.000428902
-0.36, -0.0466667, 0.00072153
-0.353333, -0.0466667, 0.00118052
-0.346667, -0.0466667, 0.00188042
-0.34, -0.0466667, 0.00291899
-0.333333, -0.0466667, 0.00442009
-0.326667, -0.0466667, 0.00653528
-0.32, -0.0466667, 0.00944369
-0.313333, -0.0466667, 0.0133494
-0.306667, -0.0466667, 0.0184762
-0.3, -0.0466667, 0.0250595
-0.293333, -0.0466667, 0.0333358
-0.286667, -0.0466667, 0.0435286
-0.28, -0.0466667, 0.0558332
-0.273333, -0.0466667, 0.0703984
-0.266667, -0.0466667, 0.0873061
-0.26, -0.0466667, 0.106548
-0.253333, -0.0466667, 0.128001
-0.246667, -0.0466667, 0.151399
-0.24, -0.0466667, 0.176307
-0.233333, -0.0466667, 0.202101
-0.226667, -0.0466667, 0.227961
-0.22, -0.0466667, 0.252879
-0.213333, -0.0466667, 0.2757
-0.206667, -0.0466667, 0.295183
-0.2, -0.0466667, 0.310092
-0.193333, -0.0466667, 0.319297
-0.186667, -0.0466667, 0.321888
-0.18, -0.0466667, 0.317263
-0.173333, -0.0466667, 0.305198
-0.166667, -0.0466667, 0.285875
-0.16, -0.0466667, 0.259872
-0.153333, -0.0466667, 0.228109
-0.146667, -0.0466667, 0.191767
-0.14, -0.0466667, 0.152188
-0.133333, -0.0466667, 0.110769
-0.126667, -0.0466667, 0.0688646
-0.12, -0.0466667, 0.0277041
-0.113333, -0.0466667, -0.0116665
-0.106667, -0.0466667, -0.0484216
-0.1, -0.0466667, -0.0819682
-0.0933333, -0.0466667, -0.11194
-0.0866667, -0.0466667, -0.138177
-0.08, -0.0466667, -0.160692
-0.0733333, -0.0466667, -0.179641
-0.0666667, -0.0466667, -0.19528
-0.06, -0.0466667, -0.207937
-0.0533333, -0.0466667, -0.217976
-0.0466667, -0.0466667, -0.225772
-0.04, -0.0466667, -0.231693
-0.0333333, -0.0466667, -0.23608
-0.0266667, -0.0466667, -0.239235
-0.02, -0.0466667, -0.241415
-0.0133333, -0.0466667, -0.242824
-0.00666667, -0.0466667, -0.24361
6.41848e-17, -0.0466667, -0.243862
0.00666667, -0.0466667, -0.24361
0.0133333, -0.0466667, -0.242824
0.02, -0.0466667, -0.241415
0.0266667, -0.0466667, -0.239235
0.0333333, -0.0466667, -0.23608
0.04, -0.0466667, -0.231693
0.0466667, -0.0466667, -0.225772
0.0533333, -0.0466667, -0.217976
0.06, -0.0466667, -0.207937
0.0666667, -0.0466667, -0.19528
0.0733333, -0.0466667, -0.179641
0.08, -0.0466667, -0.160692
0.0866667, -0.0466667, -0.138177
0.0933333, -0.0466667, -0.11194
0.1, -0.0466667, -0.0819682
